Input,INTENT
I want to know if the guy will leave a message on my phone,cnfm appt
Confirm,cnfm appt
Verify technician arrival time,cnfm appt
He hasn't showed up and it's 4 to 5,cnfm appt
I requested someone I was told someone from the field department would call me today and I have not,cnfm appt
Hello just confirming,cnfm appt
I'm waiting for his arrival at four o'clock,cnfm appt
That's fine that's what I need to know thank you,cnfm appt
Nothing someone called here and I wanted to make sure that's what it was about,cnfm appt
What is the technician density news card for the last thirty minutes,cnfm appt
Can you tell me what the appointment consist of,cnfm appt
I just want to confirm it,cnfm appt
Time change,cnfm appt
Connect me to dispatch,cnfm appt
Yes I wanna know what channel thirty C,cnfm appt
The driver call me up,cnfm appt
No thank you very much appointment is confirmed,cnfm appt
I just wanted to make sure the time was three between three and four,cnfm appt
Hunsberger appointment tell me the time,cnfm appt
Call call,cnfm appt
Well that be the same technician that came this morning,cnfm appt
We have not seen anything and I called an hour ago saying he was on his way,cnfm appt
Just confirming that,cnfm appt
Just wanna make sure I'm that's all,cnfm appt
I just want to confirm that and wondered if anybody was gonna babyGap be out today,cnfm appt
I need to know why I have an appointment,cnfm appt
I need to know why I have an appointment,cnfm appt
Hey dispatch call me,cnfm appt
Hey dispatch call me,cnfm appt
Yes confirm,cnfm appt
That's it I just want to know what time it was thank you,cnfm appt
Confirm the appointment,cnfm appt
Confirm it,cnfm appt
Work order,cnfm appt
No that's what I wanted to know thank you,cnfm appt
Is this still going to happen,cnfm appt
I just got a call saying that the appointment was not able to our technician was not able to complete the appointment,cnfm appt
I want to make sure the details on the notification of the appointment are correct,cnfm appt
Status of appointment,cnfm appt
You know I had one zero three nine five,cnfm appt
Just wanted to verify the time thank you allgood,cnfm appt
Confirm appointment,cnfm appt
Where's the technician,cnfm appt
I need to have more done than what I thought I want them to look at more than what I thought with original appointment,cnfm appt
I was just wondering if we if he was going to show up today,cnfm appt
Just to confirm,cnfm appt
I want to know where they are,cnfm appt
What should I bring for the appointment,cnfm appt
That isn't going to work here they have later on in the day,cnfm appt
Do you know what time he'll be here,cnfm appt
Do you know exactly what time he'll be here,cnfm appt
Just confirming,cnfm appt
To confirm,cnfm appt
You got me to an associate,cnfm appt
Now you tell me back later,cnfm appt
Just making sure I will be here,cnfm appt
My appointment time changed on it's own,cnfm appt
Just confirming it,cnfm appt
Appointment time,cnfm appt
Please have him call me when he's downstairs and have them park in my driveway,cnfm appt
Please what time is my appointment,cnfm appt
Thank you you have confirmed it,cnfm appt
And what time,cnfm appt
I'm just making sure he's coming,cnfm appt
I have appointment for today,cnfm appt
Confirm appointment,cnfm appt
I needed to know when it was and you told me,cnfm appt
I need to verify the time again,cnfm appt
Confirmation,cnfm appt
Are now but it's not at my apartment which is just across the parking lot so I don't know what to do,cnfm appt
11 to 9 is that correct,cnfm appt
I don't know I'm just confirming this guy supposed be coming today,cnfm appt
I don't know I don't know it offhand ma'am,cnfm appt
Verify Monday's appointment,cnfm appt
Verify the time,cnfm appt
Verify appointment time,cnfm appt
I don't know my security code please connect me with someone I'm getting very frustrated,cnfm appt
That's fine I just needed to know when it was,cnfm appt
Hey baby it's right I wait for pompey to make sure that's all,cnfm appt
Confirmation,cnfm appt
Confirm my appointment,cnfm appt
Thank you just confirming,cnfm appt
I was asked to call and confirm,cnfm appt
I want to confirm my appointment,cnfm appt
Call appointment,cnfm appt
Confirming a quick lunch,cnfm appt
Update,cnfm appt
Just confirming,cnfm appt
They were supposed to call this morning and did not,cnfm appt
The technician is not here and is twelve twenty,cnfm appt
That's it just wanted to confirm,cnfm appt
They were supposed to call few minutes ago,cnfm appt
You could call the technician and let him know that he bypass the house,cnfm appt
Well you haven't helped me with anything yet,cnfm appt
Confirm appointment,cnfm appt
What was the birth date was born Friday,cnfm appt
Working side of the house I want to know if it's gonna cause any problems,cnfm appt
Verify address,cnfm appt
He never showed up yesterday supposed to be here yesterday,cnfm appt
Updated,cnfm appt
I just needed to know the time thank you that's all,cnfm appt
I just needed to confirm that they was coming,cnfm appt
I just want to know what time he would get here at twelve o'clock,cnfm appt
Arrival time of the technician,cnfm appt
I just want to know if they coming,cnfm appt
10 to 9 going on I guess I don't know let me talk to some fucking body,cnfm appt
I'm just wanting to confirm the appointment you said Saturday,cnfm appt
Well I was wondering if they're still coming because a Sprint near eleven o'clock,cnfm appt
I just wanna make sure they was coming,cnfm appt
Just wanna make sure my phone number is updated,cnfm appt
What is the new appointment date and time,cnfm appt
Because of this no I don't my wife and I don't want all this track to the house I don't know what he's gonna do,cnfm appt
Correct,cnfm appt
I want to know if the weather is affecting us,cnfm appt
Details,cnfm appt
No as long as I know they're coming I'm gonna be here thank you,cnfm appt
I need my apartment rewired technician,cnfm appt
Call me up,cnfm appt
Just confirming appointment,cnfm appt
Okay it's confirmed the technician will be at my house,cnfm appt
Confirm the appointment again,cnfm appt
I'm all I'm all set I just wanted to confirm the time of the appointment thank you very much,cnfm appt
I just wanted to make sure that I had the time correctly and I do I thank you very much,cnfm appt
Confirmed,cnfm appt
I would like to confirm,cnfm appt
Address is correct,cnfm appt
Well nobody called me to let me know when it was gonna take place they were supposed to call me,cnfm appt
Appointment confirmation and spectrum information,cnfm appt
I'm going to main appointment,cnfm appt
Confirm the progress Arizonans ward,cnfm appt
No I'll need to know is what this phone call was about,cnfm appt
That's just wanted to know what time okay thank you,cnfm appt
Send a technician technician,cnfm appt
Appointment time changed,cnfm appt
Connect me to tech technician,cnfm appt
I just the appointment to the correct time which is eleven o'clock,cnfm appt
That appointment time is incorrect,cnfm appt
Yeah that's good I just wanna make sure he's coming tomorrow thank you,cnfm appt
Just confirming the time,cnfm appt
I will be here for the appointment,cnfm appt
This is confirms that correct,cnfm appt
When is it,cnfm appt
I'm just checking on the time,cnfm appt
That's that's all I wanted to know thank you,cnfm appt
They just called and wondered if they could come today which would be fine,cnfm appt
Hey saucy appointment was for today at eleven a.m. tomorrow,cnfm appt
I cannot leave me at nine o'clock I got a doctors appointment he told me eight o'clock no okay,cnfm appt
Someone better homes and I need to let them know that I'm here,cnfm appt
Oh that's that's all I needed to know everything's good now,cnfm appt
I don't know it I don't know it,cnfm appt
I just want to make sure the appointment,cnfm appt
Just wanna make sure that that you have my number if you call I'll be home,cnfm appt
Is this an appointment or day appointment,cnfm appt
The appointment for tomorrow,cnfm appt
Oh you should have been in the first place is three nine one three,cnfm appt
Tocallback you guys came out and did not fix my service does not work after your guy left,cnfm appt
I don't know I don't know I just I just want them to be here to fix my TV between one and two o'clock,cnfm appt
Just I'll be waiting for them to come because my TV is completely off and I appreciate it when they get here,cnfm appt
About my Internet service,cnfm appt
I don't know what time my technician gonna be here that X Z one thing you say something else,cnfm appt
Service is restored no appointment necessary,cnfm appt
Confirming appointment for Tuesday,cnfm appt
Well let them know I don't have the phone,cnfm appt
I just wanted to know that my phone doesn't work so if they call me,cnfm appt
Confirm,cnfm appt
Something wrong with the Internet and I know why,cnfm appt
Just to confirm,cnfm appt
Verify appointment,cnfm appt
That's all I needed to know thank you,cnfm appt
